Rep,Treat,SPP,Clone,Row,Col,ID #,1997_Height,1997_Diam,1998_Height,1998_Diam,1999_Height,1999_Diam,2000_Height,2000_Diam,2001_Height,2001_Diam@3cm,2001_Diam@10cm,2002_Height,2002_Diam,2003_Height,2003_Diam@10cm,2003_DBH,2004_Height,2004_Diam@10cm,2004_DBH,2005_Height,2005_Diam@10cm,2005_DBH,2006_Height,2006_DBH,2007_Height,2007_DBH,2008_Height,2008_DBH,Notes,Comment1,Comment2,Comment3
3,2,A,216,Q,10,7214,44.5,0.56,157,1.779,261,3.17,318,3.38,451,3.65,3.42,520,3.88,526,3.95,2.98,587,4,3.05,580,4.1,3.06,588,3.1,592,3.12,583,3.11,08: under scaffold,,,
3,2,B,B,Q,11,7215,17,0.35,131,2.197,282,3.87,366,4.10,480,5.19,4.8,549,5.35,619,5.57,3.94,711,5.6,4.25,712,5.7,4.25,771,4.52,777,4.50,,4.4,99: Dead; 00: Tree growing; 05: Unhealthy  07:pd  ,,,
3,2,A,216,Q,12,7216,16.5,0.34,158,2.062,256,2.97,321,3.51,424,3.75,3.52,523,4.07,549,4.14,3.1,566,4.1,3.1,613,4.5,3.12,595,3.16,574,3.10,,,Remeasured 07Dia 5-15-08 BAB,,,
3,2,B,B,Q,13,7217,20,0.31,110,1.65,238,3.33,300,3.18,351,3.7,3.5,396,3.57,417,3.57,1.79,427,3.5,2.08,427,3.5,1.65,,,,,,,00: Dead; 01: Tree still growing; 04: Dia measured 2x 06:dead,,,
3,2,A,216,Q,14,7218,94.5,0.98,281,3.32,316,5.6,375,6.13,462,6.8,6.3,560,6.56,667,6.88,5.12,696,7,5.28,732,7.1,5.37,781,5.48,795,5.51,788,5.59,08: Under scaffold,,,
3,2,B,B,R,14,7231,26,0.46,171,2.27,318,4.05,438,4.94,559,6.19,6.01,641,6.75,722,7.19,5.02,765,7.5,5.27,822,7.9,5.65,818,6.11,994,6.51,1086,6.7,,,,
3,2,A,216,R,13,7230,25,0.28,97,1.26,178,2.08,226,2.12,240,2.2,2.3,,,,,,,,,,,,,,,,,,02: Dead,,,
3,2,B,B,R,12,7229,41,0.64,212,3.295,381,5.45,481,5.78,550,7.1,6.6,657,7.48,720,7.80,5.22,772,8.2,5.63,786,8.6,5.90,874,6.39,935,6.91,1041,7.17,,,,
3,2,A,216,R,11,7228,17,0.5,249,2.721,330,4.04,388,4.72,524,5.8,5.34,619,5.98,632,6.14,4.78,660,6.3,4.83,746,6.8,4.88,751,4.99,869,5.09,913,5.1,01: Dead; 02: Tree growing,,,
3,2,B,B,R,10,7227,28,0.41,148,1.684,269,3.2,309,3.46,392,4.01,3.67,417,3.76,421,3.76,2.5,450,3.7,2.43,459,3.8,2.29,455,2.43,,2.40,,,07:Dead  ,,,
3,2,A,216,R,9,7226,89.5,0.91,292,3.014,421,4.99,489,5.66,668,6.73,6.3,722,7.51,801,8.34,6.67,818,9.2,7.42,893,10.2,8.03,964,8.59,1018,9.38,1141,9.91,02: bent by scaffold,,,
3,2,B,B,R,8,7225,18.5,0.36,133,1.492,285,2.96,381,3.55,470,4.52,4.13,537,4.65,749,5.13,3.52,577,4.9,3.7,580,5,3.71,606,3.83,629,3.92,660,3.9,03: Ht & Dia lrg  ,,,
3,2,A,216,R,7,7224,33,0.65,175,2.223,288,3.44,347,3.95,392,4.07,3.8,421,4.04,735,4.07,2.93,505,4,2.96,536,4,2.93,,,,,,,02: Ht lrg; 04: Ht measured 2x 06:dead,,,
3,2,A,216,S,8,7237,42.5,0.74,238,4.032,323,5.35,398,6.24,558,6.64,4.495,688,4.81,753,5.12,4.8,792,,,792,,5.43,859,5.62,935,5.80,1021,5.9,02: Dead?; 03: Growing; 04: Ht measured 2x; 05: Dead? Check in 06 06:2 stems; 08: Dia remeasured,2001_Diam@10cm: VQ: Forked stem. Value entered is the avg of 4.1 and 4.89. 6-4-4,,
3,2,B,B,S,9,7238,56.5,0.65,212,2.964,416,5.85,518,6.67,614,8.3,7.72,706,8.69,770,9.42,5.82,841,10,6.25,882,10.6,6.65,918,7.12,1048,7.70,1095,8.2,,,,
3,2,A,216,S,10,7239,52.5,0.71,218,2.975,334,5.17,363,5.41,572,6.1,5.74,670,6.24,783,6.56,5.07,826,6.8,5.3,839,7.1,5.48,831,5.57,,,,,07:Dead  ,,,
3,2,B,B,S,11,7240,49,0.71,211,2.784,330,4.71,442,5.51,508,6.5,6.18,563,6.78,638,7.19,4.3,693,7.3,5.78,751,7.4,4.77,797,5,843,5.12,913,5.13,06:2 stems,,,
3,2,A,216,S,12,7241,19,0.29,193,2.064,327,3.21,373,3.58,531,3.7,3.8,563,3.82,652,4.07,3.03,678,4.3,3.2,732,4.4,3.30,731,3.33,749,3.40,750,3.39,08: Under scaffold,,,
3,2,B,B,S,13,7242,44,0.6,180,2.925,358,5.45,433,6.25,544,7.92,7.19,713,7.83,763,7.99,3.71,826,8.2,6.2,786,8.4,4.08,840,4.28,863,4.50,952,4.61,04: Ht measured 2x 06:2 stems ,2004_Height: VSQ: Changed from 699 to 826. Remeasure 1-10-5,,
3,2,A,216,S,14,7243,44.5,0.5,234,2.468,327,4.02,375,4.93,628,5.6,5.2,586,5.89,832,7.16,4.98,859,6.6,5.37,895,6.9,5.64,988,5.95,1072,6.35,1208,6.72,,,,
3,2,B,B,T,14,7254,25,0.45,160,2.103,282,3.73,351,4.18,474,5.05,4.9,515,5.16,625,5.47,3.73,643,5.5,4,677,5.5,4.06,709,4.15,767,4.24,842,4.25,,,,
3,2,A,216,T,13,7253,33,0.58,189,2.905,329,4.05,401,4.71,587,5.31,5.1,670,5.89,790,6.33,5.24,795,6.7,5.52,800,7.4,5.93,846,6.31,964,6.75,1023,7.03,,,,
3,2,B,B,T,12,7252,34,0.5,168,2.794,292,5.17,386,5.62,507,6.95,6.4,637,7.32,690,7.58,4.4,732,7.8,5.24,775,8.1,4.97,856,5.38,921,5.50,1032,5.72,,,,
3,2,A,216,T,11,7251,56,0.65,158,2.018,289,3.84,321,3.95,403,4.25,4.02,460,4.11,792,4.17,2.91,500,4.2,2.9,488,4.2,2.76,,,,,,,03: Ht lrg; 04: Ht measured 2x 06:dead,,,
3,2,B,B,T,10,7250,38,0.42,164,2.689,297,4.65,405,5.25,480,6.1,5.6,609,6.68,636,6.43,4.65,673,6.6,4.87,684,6.9,5.06,754,5.39,792,5.43,880,5.5,,,,
3,2,A,216,T,9,7249,17,0.4,180,2.129,353,3.46,342,3.83,378,4.28,4.36,413,4.23,438,4.39,3.22,442,4.3,3.2,451,4.9,3.16,,,,,,,06:dead  ,,,
3,2,A,216,U,12,7262,30.5,0.35,209,2.55,313,3.81,359,4.76,479,5.18,5.13,633,5.41,645,5.60,4.42,673,5.8,4.49,730,5.9,4.66,738,4.63,756,4.90,791,4.7,06:SA ,,,
3,2,B,B,U,13,7263,44,0.5,183,2.682,392,4.23,489,5.27,516,6.43,5.7,642,6.40,657,6.68,4.58,810,6.9,4.89,755,7.5,5.13,800,5.3,862,5.50,923,5.52,,,,
3,2,A,216,U,14,7264,75.5,0.7,237,2.98,312,4.85,362,5.89,506,6.49,6.21,638,6.88,729,7.38,5.96,815,7.9,6.5,898,8.3,6.90,979,7.31,1054,7.92,1150,8.37,02: Dead? 03: Tree growing,,,
3,3,B,B,L,14,7460,73,0.66,170,1.799,327,4.42,392,5.04,455,7.33,5.99,573,7.03,599,7.23,5.05,683,7.8,5.52,759,8.4,6.10,776,6.54,915,7.25,959,7.8,,,,
3,3,A,216,L,13,7459,60,0.62,202,2.514,201,3.61,220,3.99,279,4.4,4.15,305,4.46,307,4.42,1.89,312,4.4,2,303,4.5,1.96,294,2,295,2.00,307,2.1,06:v  ,,,
3,3,B,B,L,12,7458,49,0.56,132,1.391,300,3.12,377,3.92,396,5.11,4.5,496,5.06,528,5.44,3.69,536,5.8,4.12,603,5.6,4.50,647,4.68,698,4.91,755,5.29,,2003_Height: VQ: Changed from 491 to 528 - remeasure. 5-5-4,,
3,3,A,216,L,11,7457,65,0.72,192,2.512,259,3.87,278,4.27,374,5.05,4.45,511,5.09,643,5.60,4.14,726,6,4.53,791,6.6,5.10,875,5.46,889,6.00,943,6.63,Remeasured 07Dia(OK) 5-15-08 BAB,,,
3,3,B,B,L,10,7456,11,0.24,61,1.078,173,1.83,239,2.42,279,2.92,2.7,325,3.15,389,3.41,2.01,422,3.6,2.22,471,3.8,2.37,503,2.57,532,2.88,586,2.89,,,,
3,3,A,216,L,9,7455,75.5,0.64,247,2.279,325,4.4,347,4.95,456,5.65,5.14,514,5.98,613,6.91,5.15,678,7.4,5.52,798,8.1,6.20,866,6.61,988,7.50,1072,8.38,08: Hgt remeasured,,,
3,3,B,B,L,8,7454,40,0.39,136,1.644,223,3.24,293,4.27,351,5.75,5,427,5.41,480,5.70,2.85,533,5.8,4.14,558,6.2,3.62,595,4.01,693,4.36,758,4.8,06:2 stems,,,
3,3,A,216,L,7,7453,46,0.6,,,193,2.88,212,3.11,326,3.4,3.3,421,3.50,446,3.82,2.72,480,4,3,567,4.2,3.21,571,3.3,628,3.52,658,3.6,02: bent by scaffold,,,
3,3,B,B,L,6,7452,39,0.35,119,1.095,243,2.72,286,3.14,375,4.16,3.9,475,4.33,566,5.00,3.78,610,5.3,4.2,653,5.7,4.66,701,5.07,805,5.60,848,6.1,,,,
3,3,A,216,M,6,7466,56,0.6,106,1.289,153,1.88,158,1.85,156,2.29,2,151,2.04,,,,,,,,,,,,,,,,"02: dead? 03: Growing, Dia not measured; 04: Dead; ",,,
3,3,B,B,M,7,7467,46,0.58,146,1.933,262,4.23,334,5.10,390,6.06,5.42,457,5.79,526,6.40,4.24,589,6.6,4.88,635,7.2,5.23,672,5.72,713,5.72,677,5.66,02: Damage by scaffold; 08: Hgt v,,,
3,3,A,216,M,8,7468,18,0.39,54,1.143,140,1.36,47,1.28,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,3,B,B,M,9,7469,31,0.46,129,1.864,252,3.88,324,4.70,384,5.41,4.96,439,5.28,461,5.51,3.39,518,5.7,3.65,550,5.7,3.83,568,3.92,658,4.24,735,4.25,,,,
3,3,A,271,M,10,7470,100,0.82,228,2.972,389,5.03,443,6.03,481,6.84,6.2,584,6.40,711,7.38,5,726,9.1,5.45,750,8.5,5.80,757,6.15,898,6.82,1044,7.45,"Misplant 216, actually 271; ",,,
3,3,B,B,M,11,7471,36,0.5,99,1.29,264,2.8,341,3.44,365,4.1,3.66,413,4.07,463,4.36,2.54,485,4.5,2.8,503,4.6,3.00,528,3.03,532,3.20,513,3.3,08: Hgt v,,,
3,3,A,216,M,12,7472,70.5,0.71,219,2.381,312,4.3,366,4.70,461,5.33,5.05,516,5.60,594,6.37,4.78,602,6.6,5.14,646,7.1,5.52,776,5.85,861,6.34,929,6.8,,,,
3,3,B,B,M,13,7473,45,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,98: Dead,,,
3,3,A,216,M,14,7474,37,0.46,187,1.951,165,3.39,304,3.89,368,4.44,4.15,426,4.42,418,4.74,2.88,455,4.8,3.08,451,4.9,3.23,460,3.26,471,3.28,476,3.3,03: Measured twice,,,
3,3,B,B,N,14,7488,33,0.35,119,1.288,262,2.9,301,3.61,387,4.8,4.18,464,4.62,528,4.90,3.23,536,5.1,3.42,541,5.2,3.63,563,3.75,596,3.81,624,3.85,,,,
3,3,A,216,N,13,7487,22.5,0.47,157,1.777,306,3.09,351,3.45,400,3.68,3.64,445,3.88,475,4.17,3.08,483,4.3,3.2,519,4.5,3.30,513,3.31,518,3.34,543,3.37,,,,
3,3,B,B,N,12,7486,39,0.44,110,1.336,264,3.05,367,3.53,385,4.31,3.8,454,4.07,498,4.23,2.85,549,4.4,3,565,4.5,3.22,581,3.28,594,3.27,588,,,,,
3,3,A,216,N,11,7485,78,0.84,251,2.997,340,4.41,376,4.72,433,5.4,5.08,468,5.51,594,5.92,4.29,599,6.2,4.58,618,6.4,4.90,712,5.19,784,5.65,858,6.08,02: Dead? 03: Tree growing,,,
3,3,B,B,N,10,7484,77,0.83,166,2.378,346,4.71,405,5.23,440,6.12,5.5,498,6.05,551,6.46,4,574,6.6,4.15,606,6.9,4.29,636,4.41,700,4.70,742,5,,,,
3,3,A,216,N,9,7483,28,0.4,198,1.737,283,2.91,311,3.50,376,3.9,3.63,412,3.88,453,4.11,3,457,4.2,3.02,442,4.1,3.01,446,3,260,3.08,295,3.03,"07:die back; 08: Top dead, measured only to live",,,
3,3,B,B,N,8,7482,41,0.51,147,1.979,344,4.66,393,5.06,464,5.86,5.22,518,5.70,575,6.18,4.3,648,6.4,4.7,694,6.7,5.14,756,5.61,884,6.24,921,6.18,02: Damage by scaffold,,,
3,3,A,216,N,7,7481,52.5,0.5,172,2.474,184,2.96,204,2.80,287,3.88,3.08,342,3.22,415,3.31,1.88,467,3.3,2.42,461,3.3,2.17,,,,,,,06:dead  ,,,
3,3,B,B,N,6,7480,19,0.4,95,1.323,246,3.08,341,3.80,416,4.83,4.6,452,4.93,533,5.35,3.41,589,5.7,3.82,626,6.4,4.42,672,5.03,772,5.75,825,6.4,,,,
3,3,A,216,O,6,7494,28,0.55,116,1.417,192,1.95,183,2.00,250,2.16,2.15,261,2.13,274,2.20,1.22,274,2.2,1.28,,2.2,1.15,,,,,,,02: Bent by scaffold 06:dead,,,
3,3,B,B,O,7,7495,24,0.45,118,1.652,178,3,239,3.56,293,4.13,3.76,368,4.11,399,4.52,2.69,434,4.6,2.95,452,4.9,3.13,496,3.28,520,3.43,553,3.53,,,,
3,3,A,216,O,8,7496,62,0.63,190,2.093,242,3.37,260,3.78,358,4.01,3.82,452,4.17,557,4.62,3.5,599,4.9,3.88,670,5.1,4.20,778,4.51,806,5.01,912,5.49,,,,
3,3,B,B,O,9,7497,28,0.44,128,1.326,272,2.97,362,3.90,393,4.55,4.52,488,4.97,577,5.47,4.12,592,5.8,3.95,670,6.2,4.38,754,4.84,834,5.55,841,5.72,06:A  ,,,
3,3,A,216,O,10,7498,103.5,0.9,207,2.841,300,4.25,326,4.66,506,5.1,4.93,547,5.38,645,5.83,4.32,638,6.2,4.8,718,6.6,5.32,819,5.58,829,6.21,914,6.77,,,,
3,3,B,B,O,11,7499,39,0.46,137,1.516,272,3.21,383,3.38,437,4.14,3.78,492,4.14,556,4.62,3.12,561,4.8,4.19,575,5.1,4.00,647,4.21,677,4.38,740,4.62,,,,
3,3,A,216,O,12,7500,24,0.32,175,1.321,212,2.24,,,,,,277,2.39,251,2.39,1.3,248,2.4,1.3,253,2.4,1.33,248,1.39,,,,,99: Dead?; 00: Growing; 03: measured twice; 04: Ht measured 2x  07:Dead,2004_Height: VSQ: Changed from 239 to 248. Remeasure 1-10-5,,
3,3,B,B,O,13,7501,66,0.7,139,3.326,368,6.03,465,6.75,524,8.3,7.6,599,8.50,649,8.66,5.78,701,9.1,6.38,723,10.3,6.75,792,7.11,841,7.71,872,8.3,,,,
3,3,A,216,O,14,7502,56,0.58,239,2.213,282,3.81,311,3.77,419,4.35,3.9,453,4.14,501,4.20,2.97,361,4.2,2.98,,,,,,,,,,02: Dead?; 03: Growing; 05: dead,,,
3,3,B,B,P,14,7515,44,0.52,129,1.842,310,4.18,416,4.73,479,6.41,5.73,629,6.24,615,6.94,4.58,671,7.1,4.85,670,7.2,5.55,720,5.14,799,5.56,898,5.9,00: Dead?; 01: Tree growing; 03: measured twice,,,
3,3,A,216,P,13,7514,50,0.61,175,2.001,211,2.87,211,3.03,314,3.14,3.09,369,3.22,486,3.37,2.38,445,3.4,3.47,478,3.5,2.55,473,2.51,503,2.82,491,2.6,06:v; 08: Hgt v,,,
3,3,B,B,P,12,7513,33,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,98: Dead,,,
3,3,A,216,P,11,7512,50,0.64,155,2.172,239,3.23,232,3.56,262,3.72,3.53,309,3.79,353,4.65,1.9,378,4.8,1.9,395,3.9,1.99,412,2.01,413,2.10,413,2.01,,,,
3,3,B,B,P,10,7511,41,0.44,126,1.569,292,3.67,377,4.23,433,5.09,4.7,509,5.28,575,5.73,3.34,654,5.9,3.65,597,6.3,4.02,644,4.26,699,4.35,734,4.61,02: Damage by scaffold; 04: Ht measured 2x,2004_Height: VSQ: Changed from 549 to 654. Remeasure 1-10-5,,
3,3,A,216,P,9,7510,62,0.57,163,2.568,282,4.13,327,4.36,470,4.86,4.46,522,5.06,632,5.54,4.25,658,5.9,4.62,709,6.3,5.03,802,5.39,923,6.11,979,6.63,,,,
3,3,B,B,P,8,7509,74,0.75,47,0.84,163,1.77,237,2.06,259,2.55,2.35,326,2.55,388,2.83,1.8,427,2.9,1.92,456,3,2.08,469,2.18,513,2.35,563,2.4,,,,
3,3,A,216,P,7,7508,80,0.87,85,1.38,157,1.48,173,1.64,222,1.7,1.7,255,1.74,285,1.78,1.15,292,1.8,1.2,,,1.10,,,,,,,02: Top is damaged by scaffold; 05: dead  ,2002_Diam: measured,,
3,3,B,B,Q,7,7521,36,0.56,88,1.248,302,4.69,341,5.50,384,6.21,2.39,493,6.88,530,6.78,3.35,582,7.41,4.97,634,4,3.99,654,4.26,679,4.44,654,4.55,04: Dia measured 2x 06:2 stems,2004_Diam@10cm: VSQ: Changed from 7.4 to 7.41. Remeasure. 1-10-5.,,
3,3,A,216,Q,8,7522,47.5,0.6,107,1.273,218,2.47,221,2.38,247,2.89,2.37,265,2.48,272,2.48,1.3,272,2.48,1.3,267,2.4,1.25,,,,,,,04: Dia measured 2x 06:dead  ,2004_Diam@10cm: VSQ: Changed from 2.4 to 2.48. Remeasure. 1-10-5.,,
3,3,B,B,Q,9,7523,19.5,0.2,153,0.945,203,2.64,278,3.43,324,3.92,3.78,408,3.95,394,4.17,2.52,401,4.2,2.68,422,4.3,2.77,479,2.83,482,2.97,487,3,03: Measured twice;  Remeasured 07Dia 5-15-08 BAB,2003_Height: VQ: Changed from 387 to 394 - remeasure. 5-5-4,,
3,3,A,216,Q,10,7524,11,0.23,44,0.612,90,0.95,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
3,3,B,B,Q,11,7525,50,0.72,175,2.311,336,4.22,414,4.92,463,5.65,5.39,530,5.89,600,6.21,4.32,658,6.3,4.48,691,6.7,4.83,745,4.84,744,5.00,747,5.03,06:A  ,,,
3,3,A,216,Q,12,7526,72,0.78,188,2.383,274,3.38,324,3.42,396,3.75,3.6,425,3.88,501,4.07,2.92,526,4.2,2.98,,4.2,,,,,,,,02: Dead? 03: Tree growing 06:dead,,,
3,3,B,B,Q,13,7527,28,0.33,78,1.45,238,3.25,312,4.10,357,4.69,4.74,401,5.25,442,5.32,2.32,470,5.5,3.26,488,5.3,2.59,518,2.64,521,2.70,556,2.72,06:2 stems,,,
3,3,A,216,Q,14,7528,71,0.68,219,2.241,268,3.89,314,4.11,391,4.7,4.45,492,4.81,578,5.22,3.98,594,5.4,4.15,659,5.5,4.32,775,4.51,829,4.78,893,5,06:A  ,,,
3,3,B,B,R,14,7541,48,0.52,141,1.974,326,4.46,352,5.19,422,6.41,5.9,499,6.56,549,7.03,4.38,564,7.20,4.61,590,7.5,4.82,634,5.04,709,5.58,725,5.92,,,,
3,3,A,216,R,13,7540,20,0.55,165,1.674,185,2.35,182,2.42,203,2.52,2.5,200,2.83,201,2.98,,,,,,,,,,,,,,06:dead  ,2003_Height: VQ: Changed from 199 to 201 - remeasure. 5-5-4,,
3,3,B,B,R,12,7539,52,0.63,136,1.89,282,3.56,365,4.09,443,4.8,4.44,498,4.84,559,5.35,3.43,,,3.81,617,5.7,3.96,653,4.21,668,4.60,683,4.85,,,,
3,3,A,216,R,11,7538,34,0.45,90,1.142,240,1.74,230,1.90,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,3,B,B,R,10,7537,33,0.65,163,2.223,369,4.66,468,5.77,519,6.8,6.41,530,7.07,557,7.96,4.95,640,8.2,5.39,695,8.9,5.82,765,6.22,894,6.92,928,7.55,,,,
3,3,A,216,R,9,7536,49,0.67,178,2.247,257,3.66,285,4.04,376,4.4,4.07,420,4.39,433,4.62,2.8,437,4.89,3.99,578,4.8,3.14,586,3.3,619,3.63,694,3.75,04: Dia measured 2x  ,2004_Diam@10cm: VSQ: Changed from 4.2 to 4.89. Remeasure. 1-10-5.,,
3,3,B,B,R,8,7535,45,0.64,141,2.293,296,4.48,367,4.55,407,5.55,4.76,417,5.09,500,5.51,3.48,544,5.8,3.74,648,6.1,4.08,636,4.4,647,4.87,656,5.13,,,,
3,3,A,216,R,7,7534,56,0.69,163,2.429,233,2.54,236,2.77,256,2.86,2.73,239,2.83,252,4.71,,,,,,,,,,,,,,02: Damage by scaffold; 05: Dead,,,
3,3,A,216,S,8,7547,36,0.52,167,1.54,135,1.98,160,1.90,,,,,,,,,,,,,,,,,,,,,01: Dead,,,
3,3,B,B,S,9,7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97: Dead  ,,,
3,3,A,216,S,10,7549,66,0.86,219,2.487,225,3.21,229,3.44,248,3.61,3.41,289,3.53,279,3.69,2.02,310,3.7,2.65,342,3.8,2.02,369,2.18,403,2.26,398,2.3,03: Measured twice; 08: Hgt v,2003_Height: VQ: Changed from 277 to 279 - remeasure. 5-5-4,,
3,3,B,B,S,11,7550,39,0.6,174,2.214,300,4.12,395,4.75,437,5.53,5.02,525,5.57,550,6.11,4.3,853,6.5,5.15,648,7.1,5.51,665,6.01,741,6.22,822,6.5,02: measured below fork,,,
3,3,A,216,S,12,7551,36.5,0.55,167,1.488,231,2.43,229,2.50,274,2.77,2.67,282,2.74,320,2.77,1.95,415,2.8,1.99,299,2.8,1.97,299,2,306,2.00,306,2.01,04: Ht measured 2x,2004_Height: VSQ: Changed from 300 to 415. Remeasure. 1-10-5.,,
3,3,B,B,S,13,7552,63,0.68,194,2.275,365,5.51,479,5.87,519,7.46,6.49,596,7.29,676,7.93,5.47,856,8.3,5.85,730,9.1,6.13,727,6.43,829,7.04,887,7.5,,,,
3,3,A,216,S,14,7553,84,0.7,207,2.354,240,3.71,268,3.79,477,4.22,4.04,523,4.30,602,4.81,3.68,663,4.9,3.89,653,5.2,3.93,644,3.98,,,,,02: CT broken?; 03: tree growing 07:Dead,,,
3,3,B,B,T,14,7564,37,0.43,145,1.526,323,3.54,431,4.46,491,5.63,5.22,521,5.95,568,6.43,4.1,599,6.42,4.55,603,6.4,4.41,607,4.69,,4.60,,,04: Dia measured 2x  07:Dead  ,2004_Diam@10cm: VSQ: Changed from 6.3 to 6.42. Remeasure. 1-10-5.,,
3,3,A,216,T,13,7563,27,0.41,180,1.583,287,2.6,324,3.10,402,3.25,3.09,477,3.34,567,3.79,3.19,599,4.1,3.48,615,4.3,3.74,634,3.89,664,4.12,683,4.03,,,,
3,3,B,B,T,12,7562,62,0.58,170,1.96,337,4.09,413,4.38,453,5.25,4.76,529,5.48,598,5.98,3.9,622,5.9,4.36,612,6.1,4.58,660,4.91,706,5.70,766,5.8,06:A  ,,,
3,3,A,216,T,11,7561,27,0.54,169,1.573,236,2.48,289,2.61,310,2.79,2.68,339,2.83,326,2.86,1.93,330,2.9,2,343,3,1.99,351,2,357,2.15,359,2.1,03: Measured twice,,,
3,3,B,B,T,10,7560,37,0.42,110,1.338,227,2.93,291,3.36,333,4.02,3.67,423,4.14,463,4.65,2.95,518,5.1,3.48,579,5.6,3.93,646,4.3,759,4.87,773,5.4,,,,
3,3,A,216,T,9,7559,57,0.6,156,1.688,190,2.46,201,2.60,206,2.75,2.66,224,2.83,226,2.93,1.43,218,3,1.44,221,3,1.33,217,1.34,233,1.58,227,1.48,06:v; 08: Hgt v,2003_Height: VQ: Changed from 215 to 226 - remeasure. 5-5-4,,
3,3,A,216,U,12,7572,54,0.59,207,1.965,299,3.21,317,3.50,382,3.72,3.62,419,3.95,436,4.39,3.48,503,4.7,3.72,522,4.9,3.93,552,4.1,594,4.32,699,4.45,,,,
3,3,B,B,U,13,7573,48,0.45,115,1.272,224,2.89,281,3.44,330,4.14,4,442,4.62,517,5.09,3.5,605,5.5,3.85,650,5.8,4.20,706,4.55,,,,,07:harvested  ,,,
3,3,A,216,U,14,7574,54,0.59,169,2.099,254,3.13,280,3.46,338,3.73,3.6,394,3.79,423,4.01,3.01,437,4.1,3.14,453,4.2,3.20,457,3.28,502,3.40,566,3.55,,,,
3,4,B,B,L,14,7770,43,0.48,144,2.16,285,5.03,337,5.60,415,6.33,5.7,502,6.24,504,6.56,4,558,7,4.61,617,7.5,5.04,678,5.5,786,5.99,886,6.4,,,,
3,4,A,216,L,13,7769,25,0.4,114,1.438,213,3.18,245,3.62,317,4.14,3.82,387,4.23,472,4.52,3.04,517,4.62,3.39,611,5,3.61,643,3.89,686,3.95,785,4.1,,,,
3,4,B,B,L,12,7768,33,0.41,98,1.05,213,2.57,269,3.36,286,3.47,3.4,296,3.57,366,3.60,1.88,439,4,2.36,512,4.6,2.79,516,3.09,547,3.36,568,3.63,03: Dead?; 04: Growing,,,
3,4,A,216,L,11,7767,70,0.68,201,2.634,283,5,342,5.71,405,6.62,6.09,527,6.72,734,7.61,5.64,721,8.03,6.35,812,9,7.06,910,7.82,1065,8.72,1201,9.59,02: Ht lrg; 04: Ht measured 2x,2004_Height: VSQ: Changed from 708 to 721. Remeasure. 1-10-5.,,
3,4,B,B,L,10,7766,52,0.52,137,2.168,280,4.14,327,4.60,355,5.25,4.79,413,5.03,476,5.32,3.23,506,6.14,3.94,615,6.9,4.60,644,5.06,729,5.64,785,6.2,02: Dead? 03: Tree growing,,,
3,4,A,216,L,9,7765,49,0.67,183,2.427,294,4.2,331,5.11,407,5.71,5.41,504,6.02,602,6.94,4.46,630,7.53,6.38,787,8.5,5.97,897,6.53,923,7.54,1067,8.32,06:2 stems07: Dia v,,,
3,4,B,B,L,8,7764,27,0.4,79,1.127,135,2.3,166,2.84,219,3.2,3,278,3.34,288,3.28,1.33,302,3.35,1.42,355,3.8,1.73,377,1.9,390,2.15,409,2.22,02: Damage by scaffold,,,
3,4,A,216,L,7,7763,55,0.73,89,2.246,210,3.43,224,3.98,390,4.75,4.45,458,4.97,556,5.60,4.15,640,5.92,4.58,672,6.4,5.13,756,5.71,873,6.25,976,6.98,,,,
3,4,B,B,L,6,7762,39,0.6,125,2.108,250,4.86,291,5.94,336,7.42,6.8,431,7.64,516,8.50,4.69,630,9.65,5.77,717,11.1,6.93,779,8.04,942,9.39,1009,10.12,,,,
3,4,A,216,M,6,7776,55,0.56,137,1.985,200,2.89,245,3.11,321,3.5,4.92,351,3.57,405,3.72,2.87,444,3.98,2.89,490,4,3.03,484,3.32,502,3.30,510,3.3,03: Dead?; 04: Growing,,,
3,4,B,B,M,7,7777,41,0.49,62,0.775,139,1.47,167,1.66,197,2,1.78,223,1.88,254,1.81,0.86,272,2.03,1.13,292,2.2,1.21,307,1.4,318,1.40,322,1.4,,,,
3,4,A,216,M,8,7778,61,0.72,232,2.472,327,4.44,355,5.00,411,6.08,5.52,537,6.37,635,7.19,5.41,723,7.82,6.02,790,8.6,6.72,873,7.45,943,8.25,1138,9.02,,,,
3,4,B,B,M,9,7779,21.5,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,00: Dead,,,
3,4,A,216,M,10,7780,53,0.55,182,2.105,274,3.43,309,3.95,395,4.23,3.96,525,4.36,599,5.06,3.98,640,5.5,4.52,722,6,5.02,816,5.38,954,5.69,960,5.99,,,,
3,4,B,B,M,11,7781,49,0.55,101,1.365,206,2.32,216,2.27,269,2.63,2.3,287,2.42,297,2.48,1.03,294,2.52,1.07,295,2.4,,,,,,,,04: Ht measured 2x 06:dead,2003_Height: VQ: Changed from 284 to 297 - remeasure. 5-5-4,2004_Height: VSQ: Changed from 281 to 294. Remeasure. 1-10-5.,
